Term,Term Descrshort,Crse Descr,Class Nbr,Subject,Catalog Nbr,Class Section,Class Instr ID,Class Instr Name,Class Mtg Nbr,Facility ID,Facility Descr,Instruction Mode Descrshort,Meeting Start Dt,Meeting End Dt,Meeting Time Start,Meeting Time End,Mon,Tues,Wed,Thurs,Fri,Sat,Sun
2510,FA 2024,Intensive Russian I,19550,RCLANG,193,002,11881256,"Makin,Alina Udalchenko",1,EQ1512,1512 EQ,In Person,08/26/2024,12/09/2024,12:00 PM,1:00 PM,Y,Y,N,Y,Y,N,N
2510,FA 2024,Intens Latin I,23669,LATIN,193,001,44147478,"Soter,Gina Marie",1,MH1303,1303 MH,In Person,08/26/2024,12/09/2024,11:00 AM,12:00 PM,Y,Y,N,Y,Y,N,N
2510,FA 2024,Intens Spanish,13130,RCLANG,194,001,79123108,"Lopez-Cotin,Olga",1,EQ1508,1508 EQ,In Person,08/26/2024,12/09/2024,9:00 AM,10:00 AM,Y,Y,N,Y,Y,N,N
2510,FA 2024,Intens Spanish,13131,RCLANG,194,003,35364082,"Batts,Kimrey Anna",1,EQ1506,1506 EQ,In Person,08/26/2024,12/09/2024,12:00 PM,1:00 PM,Y,Y,N,Y,Y,N,N
2510,FA 2024,Intens Spanish,13138,RCLANG,294,001,84410754,"Rodriguez,Maria I",1,EQB856,B856 EQ,In Person,08/26/2024,12/09/2024,9:00 AM,10:00 AM,Y,Y,N,Y,Y,N,N
2510,FA 2024,Intens Spanish,13139,RCLANG,294,002,84410754,"Rodriguez,Maria I",1,EQB856,B856 EQ,In Person,08/26/2024,12/09/2024,10:00 AM,11:00 AM,Y,Y,N,Y,Y,N,N
2510,FA 2024,Intens Spanish,13140,RCLANG,294,004,30016798,"Nunez,Sandra D",1,EQ1807,1807 EQ,In Person,08/26/2024,12/09/2024,10:00 AM,11:00 AM,Y,Y,N,Y,Y,N,N
2510,FA 2024,Intens Spanish,13141,RCLANG,294,005,30016798,"Nunez,Sandra D",1,EQ1508,1508 EQ,In Person,08/26/2024,12/09/2024,12:00 PM,1:00 PM,Y,Y,N,Y,Y,N,N
2510,FA 2024,Intens Spanish,17096,RCLANG,194,004,35364082,"Batts,Kimrey Anna",1,EQ1506,1506 EQ,In Person,08/26/2024,12/09/2024,1:00 PM,2:00 PM,Y,Y,N,Y,Y,N,N
2510,FA 2024,Intens Spanish,18465,RCLANG,294,006,33267178,"Espinoza-Pino,Cristhian Carlo",1,EQ1508,1508 EQ,In Person,08/26/2024,12/09/2024,1:00 PM,2:00 PM,Y,Y,N,Y,Y,N,N
2510,FA 2024,Intens Spanish,31465,RCLANG,194,002,79123108,"Lopez-Cotin,Olga",1,EQ1508,1508 EQ,In Person,08/26/2024,12/09/2024,10:00 AM,11:00 AM,Y,Y,N,Y,Y,N,N
2510,FA 2024,Interact Des Studio,22002,SI,482,001,16844024,"Haimson,Oliver Lee",1,AHC,AUD C AH,In Person,08/26/2024,12/09/2024,5:00 PM,7:00 PM,N,N,Y,N,N,N,N
2510,FA 2024,Interact Des Studio,22076,SI,482,004,16844024,"Haimson,Oliver Lee",1,BMT806,806 BMT,In Person,08/26/2024,12/09/2024,10:00 AM,12:00 PM,N,N,N,Y,N,N,N
2510,FA 2024,Interact Des Studio,22077,SI,482,003,16844024,"Haimson,Oliver Lee",1,EQ1423,1423 EQ,In Person,08/26/2024,12/09/2024,1:00 PM,3:00 PM,N,N,N,Y,N,N,N
2510,FA 2024,Interact Des Studio,25237,SI,482,002,16844024,"Haimson,Oliver Lee",1,DENTG311,G311 DENT,In Person,08/26/2024,12/09/2024,10:00 AM,12:00 PM,N,N,N,Y,N,N,N
2510,FA 2024,Interact Des Studio,25238,SI,482,005,16844024,"Haimson,Oliver Lee",1,DENTG311,G311 DENT,In Person,08/26/2024,12/09/2024,1:00 PM,3:00 PM,N,N,N,Y,N,N,N
2510,FA 2024,Interact Des Studio,34366,SI,482,011,16844024,"Haimson,Oliver Lee",1,AHC,AUD C AH,In Person,08/26/2024,12/09/2024,5:00 PM,7:00 PM,Y,N,N,N,N,N,N
2510,FA 2024,Interact Des Studio,34367,SI,482,012,16844024,"Haimson,Oliver Lee",1,SPH21112,1112 SPH2,In Person,08/26/2024,12/09/2024,10:00 AM,12:00 PM,N,Y,N,N,N,N,N
2510,FA 2024,Interact Des Studio,34368,SI,482,013,16844024,"Haimson,Oliver Lee",1,EQ1423,1423 EQ,In Person,08/26/2024,12/09/2024,1:00 PM,3:00 PM,N,Y,N,N,N,N,N
2510,FA 2024,Interact Des Studio,34372,SI,482,015,16844024,"Haimson,Oliver Lee",1,MLB2011,2011 MLB,In Person,08/26/2024,12/09/2024,1:00 PM,3:00 PM,N,Y,N,N,N,N,N
2510,FA 2024,Interaction Design,21338,ARTDES,345,001,10101264,"Park,Sun Young",1,A&AB2126,2126 A&AB,In Person,08/26/2024,12/09/2024,2:00 PM,4:15 PM,Y,N,Y,N,N,N,N
2510,FA 2024,Interaction Design,26991,ARTDES,345,002,91206832,"Yang,Hui",1,A&AB2040,2040 A&AB,In Person,08/26/2024,12/09/2024,11:15 AM,1:30 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Interactive Comm,25868,ELI,131,001,87026857,"Coleman,Katie",1,EH4088,4088 EH,In Person,09/09/2024,11/18/2024,10:00 AM,11:30 AM,Y,N,N,N,N,N,N
2510,FA 2024,Inter ArtsEng Proj,29363,UARTS,360,102,41969062,"Besprozvany,Vadim",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Inter ArtsEng Proj,29365,UARTS,360,104,21391329,"Gilpin,Dawn M",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Inter ArtsEng Proj,29367,UARTS,360,106,12456656,"Gurevich,Michael Dixon",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Inter ArtsEng Proj,29368,UARTS,360,108,40346243,"Alves-Oliveira,Patricia",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Inter ArtsEng Proj,29371,UARTS,360,112,44415138,"Thompson,Matthew",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Inter ArtsEng Proj,29374,UARTS,360,116,41531435,"Graf,Roland",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Inter ArtsEng Proj,29377,UARTS,360,119,60827794,"Murdoch-Kitt,Kelly Michelle",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Inter ArtsEng Proj,29378,UARTS,360,120,37612422,"Pachikara,Cynthia",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Inter ArtsEng Proj,29380,UARTS,360,122,95696170,"Rowden,Stephanie",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Inter ArtsEng Proj,30219,UARTS,360,129,25826070,"Girard,Anouck Renee",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Inter ArtsEng Proj,30346,UARTS,360,128,09768306,"Frederick,Leah",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Inter ArtsEng Proj,32246,UARTS,360,125,03105006,"Berenson,Dmitry",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Inter ArtsEng Proj,32248,UARTS,360,127,21947656,"Gant,Larry M",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Inter ArtsEng Proj,32249,UARTS,360,130,04837222,"Junghans,Lars Peter",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Inter ArtsEng Proj,32251,UARTS,360,132,12110400,"Modrak,Rebekah",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Inter ArtsEng Proj,32889,UARTS,360,133,02885525,"Coronel,Maria",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Inter ArtsEng Proj,35297,UARTS,360,134,24847053,"Myers,Christianne",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Inter ArtsEng Proj,35298,UARTS,360,135,12448666,"Ozcan,Zeynep",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Inter ArtsEng Proj,35299,UARTS,360,136,84447960,"Pinto he-him,Rogerio M",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Inter ArtsEng Proj,35300,UARTS,360,137,24060077,"Eskandari,Sara 'Dari'",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Inter ArtsEng Proj,35301,UARTS,360,138,49769209,"Yarger,Austin David",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Interdis Astro Topic,23830,ASTRO,182,001,93783737,"Makman,Lisa Hermine",1,MH3437,3437 MH,In Person,08/26/2024,12/09/2024,1:00 PM,2:30 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Interdiscip Collab I,21547,PAT,512,001,10499507,"Rush,Stephen J",1,SM376,376 MOORE,In Person,08/26/2024,12/09/2024,11:00 AM,12:30 PM,Y,N,Y,N,N,N,N
2510,FA 2024,Interdisciplinary Perio Therap,29754,DENT,750,001,93779249,"Oh,Tae-Ju",1,DENTG390,G390 DENT,In Person,08/26/2024,12/06/2024,8:00 AM,9:00 AM,N,N,Y,N,N,N,N
2510,FA 2024,Interdisc Prob Solv,35071,LAW,741,001,30911324,"Mcquade,Barbara",1,HUTCH132,132 HUTCH,In Person,08/26/2024,12/03/2024,3:15 PM,6:30 PM,N,N,Y,N,N,N,N
2510,FA 2024,Interdisc Prob Solv,35072,LAW,741,002,52227889,"CdeBaca,Luis",1,HUTCH236,236 HUTCH,In Person,08/26/2024,12/03/2024,11:30 AM,2:15 PM,N,N,N,N,Y,N,N
2510,FA 2024,Interdisc Prob Solv,35078,EAS,731,001,30911324,"Mcquade,Barbara",1,HUTCH132,132 HUTCH,In Person,08/26/2024,12/03/2024,3:15 PM,6:30 PM,N,N,Y,N,N,N,N
2510,FA 2024,Interdisc Prob Solv,35079,ECON,741,001,30911324,"Mcquade,Barbara",1,HUTCH132,132 HUTCH,In Person,08/26/2024,12/03/2024,3:15 PM,6:30 PM,N,N,Y,N,N,N,N
2510,FA 2024,Interdisc Prob Solv,35080,PUBPOL,710,001,30911324,"Mcquade,Barbara",1,HUTCH132,132 HUTCH,In Person,08/26/2024,12/03/2024,3:15 PM,6:30 PM,N,N,Y,N,N,N,N
2510,FA 2024,Interdisc Prob Solv,35081,PUBHLTH,741,001,30911324,"Mcquade,Barbara",1,HUTCH132,132 HUTCH,In Person,08/26/2024,12/03/2024,3:15 PM,6:30 PM,N,N,Y,N,N,N,N
2510,FA 2024,Interdisc Prob Solv,35082,SI,605,001,30911324,"Mcquade,Barbara",1,HUTCH132,132 HUTCH,In Person,08/26/2024,12/03/2024,3:15 PM,6:30 PM,N,N,Y,N,N,N,N
2510,FA 2024,Interdisc Prob Solv,35083,SW,741,001,30911324,"Mcquade,Barbara",1,HUTCH132,132 HUTCH,In Person,08/26/2024,12/03/2024,3:15 PM,6:30 PM,N,N,Y,N,N,N,N
2510,FA 2024,Interdisc Prob Solv,35084,EDUC,717,001,30911324,"Mcquade,Barbara",1,HUTCH132,132 HUTCH,In Person,08/26/2024,12/03/2024,3:15 PM,6:30 PM,N,N,Y,N,N,N,N
2510,FA 2024,Interdisc Prob Solv,35085,HS,741,001,30911324,"Mcquade,Barbara",1,HUTCH132,132 HUTCH,In Person,08/26/2024,12/03/2024,3:15 PM,6:30 PM,N,N,Y,N,N,N,N
2510,FA 2024,Interdisc Prob Solv,35086,EAS,731,002,52227889,"CdeBaca,Luis",1,HUTCH236,236 HUTCH,In Person,08/26/2024,12/03/2024,11:30 AM,2:15 PM,N,N,N,N,Y,N,N
2510,FA 2024,Interdisc Prob Solv,35087,ECON,741,002,52227889,"CdeBaca,Luis",1,HUTCH236,236 HUTCH,In Person,08/26/2024,12/03/2024,11:30 AM,2:15 PM,N,N,N,N,Y,N,N
2510,FA 2024,Interdisc Prob Solv,35088,PUBPOL,710,002,52227889,"CdeBaca,Luis",1,HUTCH236,236 HUTCH,In Person,08/26/2024,12/03/2024,11:30 AM,2:15 PM,N,N,N,N,Y,N,N
2510,FA 2024,Interdisc Prob Solv,35089,PUBHLTH,741,002,52227889,"CdeBaca,Luis",1,HUTCH236,236 HUTCH,In Person,08/26/2024,12/03/2024,11:30 AM,2:15 PM,N,N,N,N,Y,N,N
2510,FA 2024,Interdisc Prob Solv,35090,SI,605,002,52227889,"CdeBaca,Luis",1,HUTCH236,236 HUTCH,In Person,08/26/2024,12/03/2024,11:30 AM,2:15 PM,N,N,N,N,Y,N,N
2510,FA 2024,Interdisc Prob Solv,35091,SW,741,002,52227889,"CdeBaca,Luis",1,HUTCH236,236 HUTCH,In Person,08/26/2024,12/03/2024,11:30 AM,2:15 PM,N,N,N,N,Y,N,N
2510,FA 2024,Interdisc Prob Solv,35092,EDUC,717,002,52227889,"CdeBaca,Luis",1,HUTCH236,236 HUTCH,In Person,08/26/2024,12/03/2024,11:30 AM,2:15 PM,N,N,N,N,Y,N,N
2510,FA 2024,Interdisc Prob Solv,35093,HS,741,002,52227889,"CdeBaca,Luis",1,HUTCH236,236 HUTCH,In Person,08/26/2024,12/03/2024,11:30 AM,2:15 PM,N,N,N,N,Y,N,N
2510,FA 2024,Interdisc Sem,15789,RACKHAM,570,005,54665025,"Gould,Michael",1,SM2020,2020 MOORE,In Person,08/26/2024,12/09/2024,6:00 PM,9:00 PM,N,Y,N,N,N,N,N
2510,FA 2024,Interdisc Sem,17304,STS,571,001,16204262,"Freidin,Anna Bonnell",1, , ,In Person,08/26/2024,12/09/2024,4:00 PM,5:30 PM,Y,N,N,N,N,N,N
2510,FA 2024,Interdisc Sem,40688,RACKHAM,570,001,38081368,"Chin,Rita C-K",1,ARR,ARR,In Person,08/26/2024,12/09/2024,9:00 AM,11:00 AM,N,N,N,N,Y,N,N
2510,FA 2024,Interdisc Sem,40689,RACKHAM,570,002,38081368,"Chin,Rita C-K",1,ARR,ARR,In Person,08/26/2024,12/09/2024,2:00 PM,4:00 PM,N,Y,N,N,N,N,N
2510,FA 2024,Interdis Env Topics,25998,ENVIRON,465,001,80264626,"Moghtader,Jeremy",1,ARR,ARR,In Person,08/26/2024,12/09/2024,2:00 PM,5:00 PM,N,N,Y,N,N,N,N
2510,FA 2024,Interdis Env Topics,25999,ENVIRON,465,002,80264626,"Moghtader,Jeremy",1,ARR,ARR,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Interdis Env Topics,31977,ENVIRON,465,003,40815252,"Van Berkel,Derek Brent",1,DANA1028,1028 DANA,In Person,08/26/2024,12/09/2024,11:30 AM,1:00 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Interdis Env Topics,34203,ENVIRON,245,001,43679844,"Trumpey,Joseph E",1,CHEMA859,A859 CHEM-TBLC,In Person,08/26/2024,12/09/2024,12:00 PM,1:00 PM,N,Y,N,N,N,N,N
2510,FA 2024,Interdis Env Topics,34204,ENVIRON,245,002,43679844,"Trumpey,Joseph E",1,CHEM1300,1300 CHEM,In Person,08/26/2024,12/09/2024,1:00 PM,4:30 PM,N,N,N,N,Y,N,N
2510,FA 2024,Interdis Env Topics,40078,ENVIRON,245,003,81745249,"Roulo,Nikki",1,WEIS855,855 WEISER,In Person,08/26/2024,12/09/2024,10:00 AM,11:30 AM,N,Y,N,Y,N,N,N
2510,FA 2024,Interdis Stu,26926,INSTHUM,311,001,65600309,"Krugliak,Amanda J",1,STB1022,1022 STB,In Person,10/21/2024,12/09/2024,4:00 PM,6:00 PM,Y,N,N,N,N,N,N
2510,FA 2024,Inter Dsn&Ubn Exper,31985,UT,330,001,62038225,"Wizinsky,Matthew Thomas",1,A&AB3100,3100 A&AB,In Person,08/26/2024,12/09/2024,9:00 AM,12:00 PM,Y,N,Y,N,Y,N,N
2510,FA 2024,Inter Dsn&Ubn Exper,35018,UT,330,002,17267021,"Hovell,James S",1,A&AB3100,3100 A&AB,In Person,08/26/2024,12/09/2024,9:00 AM,12:00 PM,Y,N,Y,N,Y,N,N
2510,FA 2024,Inter Fin Acctg,10087,ACC,312,001,61298929,"Mehta,Mihir N",1,BLAU3560,B3560 BUS,In Person,08/26/2024,12/09/2024,11:30 AM,1:00 PM,Y,N,Y,N,N,N,N
2510,FA 2024,Interm Diff Eqns,11451,MATH,404,001,17498969,"Sabin-Miller,David",1,WEIS296,296 WEISER,In Person,08/26/2024,12/09/2024,2:30 PM,4:00 PM,Y,N,Y,N,N,N,N
2510,FA 2024,Intermd Instr Cond,26462,CONDUCT,417,001,50309476,"Ogren,Jayce",1,SM1378,1378 MOORE,In Person,08/26/2024,12/09/2024,2:30 PM,4:30 PM,N,Y,N,N,N,N,N
2510,FA 2024,Intermed Arabic I,10643,ARABIC,201,001,05487770,"Alsayegh,Wijdan",1,NQ1105,1105 NQ,In Person,08/26/2024,12/09/2024,8:00 AM,10:00 AM,Y,N,N,N,N,N,N
2510,FA 2024,Intermed Arabic I,16491,ARABIC,201,002,33102487,"Petzold,Theresa Grace",1,MHG437,G437 MH,In Person,08/26/2024,12/09/2024,10:00 AM,12:00 PM,Y,N,N,N,N,N,N
2510,FA 2024,Intermed Arabic I,16494,ARABIC,201,003,05487770,"Alsayegh,Wijdan",1,NUB1508,1508 NUB,In Person,08/26/2024,12/09/2024,11:00 AM,1:00 PM,Y,N,N,N,N,N,N
2510,FA 2024,Intermed Arabic I,32510,ARABIC,201,004,08619433,"Alhindi,Rula",1,EQ1423,1423 EQ,In Person,08/26/2024,12/09/2024,1:00 PM,2:30 PM,Y,N,N,N,Y,N,N
2510,FA 2024,Intermed CW Tut,13159,RCCWLIT,326,153,92331530,"Messer,Sarah",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Intermed CW Tut,17186,RCCWLIT,326,037,16485506,"Thomas,Laura C",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Intermed CW Tut,21977,RCCWLIT,326,054,60290269,"Matthews,Christopher",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Intermed CW Tut,31250,RCCWLIT,326,203,28248080,"Rosenwaike,Polly",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Intermed Dynamics,15658,AEROSP,540,001,53480946,"Bernstein,Dennis",1,EECS1311,1311 EECS,In Person,08/26/2024,12/09/2024,9:00 AM,10:30 AM,N,Y,N,Y,N,N,N
2510,FA 2024,Intermed Dynamics,15659,MECHENG,540,001,53480946,"Bernstein,Dennis",1,EECS1311,1311 EECS,In Person,08/26/2024,12/09/2024,9:00 AM,10:30 AM,N,Y,N,Y,N,N,N
2510,FA 2024,Intermed Hebrew I,11251,HEBREW,201,002,45819910,"Yan,Noam",1,AHG228,G228 AH,In Person,08/26/2024,12/09/2024,4:00 PM,5:30 PM,Y,N,Y,N,N,N,N
2510,FA 2024,Intermed Hebrew I,17338,HEBREW,201,001,34405266,"Kurman,Nirit",1,NQ2135,2135 NQ,In Person,08/26/2024,12/09/2024,10:00 AM,11:00 AM,Y,N,N,N,N,N,N
2510,FA 2024,Intermediate ASL,11312,RCASL,201,001,36424032,"Berwanger,Paula D",1,EQ1405,1405 EQ,In Person,08/26/2024,12/09/2024,10:00 AM,12:00 PM,Y,N,Y,N,N,N,N
2510,FA 2024,Intermediate ASL,34893,RCASL,201,002,92528278,"Beatty,Stephanie",1,EQ1423,1423 EQ,In Person,08/26/2024,12/09/2024,9:00 AM,11:00 AM,Y,N,Y,N,N,N,N
2510,FA 2024,Intermediate Guitar,23028,GUITAR,111,001,04197155,"Flaig,Vera Helga",1,BMT506,506 BMT,In Person,08/26/2024,12/09/2024,10:00 AM,11:00 AM,Y,N,Y,N,N,N,N
2510,FA 2024,Intermediate Guitar,25803,GUITAR,111,002,04197155,"Flaig,Vera Helga",1,STRNS201,201 STEARNS,In Person,08/26/2024,12/09/2024,1:00 PM,2:00 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Intermediate Guitar,31170,GUITAR,111,005,68379230,"Hoag,Bret Y",1,BMT806,806 BMT,In Person,08/26/2024,12/09/2024,1:30 PM,2:30 PM,Y,N,Y,N,N,N,N
2510,FA 2024,Intermediate Guitar,34082,GUITAR,111,004,83933425,"Edwards,Jonathan Michael",1,BMT806,806 BMT,In Person,08/26/2024,12/09/2024,1:00 PM,2:00 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Intermediate Lat,11296,LATIN,301,001,03779596,"Markus,Donka D",1,AH2163,2163 AH,In Person,08/26/2024,12/09/2024,2:30 PM,4:00 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Intermediate Lat,15009,LATIN,505,001,03779596,"Markus,Donka D",1,AH2163,2163 AH,In Person,08/26/2024,12/09/2024,2:30 PM,4:00 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Intermediate Swahili I,19921,AAS,525,001,26498105,"Mwipopo,Marko",1,TAP270,270 TAP,In Person,08/26/2024,12/09/2024,11:00 AM,1:00 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Intermediate Swahili I,34649,AAS,525,002,33388765,"Akiding,Magdalyne Oguti",1,EQB810,B810 EQ,In Person,08/26/2024,12/09/2024,10:00 AM,12:00 PM,Y,N,Y,N,N,N,N
2510,FA 2024,Intermed Macro Thry,11006,ECON,402,001,79308548,"Zamulin,Oleg",1,CHEM1800,1800 CHEM,In Person,08/26/2024,12/09/2024,1:00 PM,2:30 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Intermed Macro Thry,11007,ECON,402,002,65337953,"Khoruzhenko,Anna",1,NUB1518,1518 NUB,In Person,08/26/2024,12/09/2024,5:00 PM,6:00 PM,N,N,N,Y,N,N,N
2510,FA 2024,Intermed Macro Thry,11008,ECON,402,004,50899940,"Randrianarisoa,Nirina",1,NUB1505,1505 NUB,In Person,08/26/2024,12/09/2024,2:00 PM,3:00 PM,N,N,N,N,Y,N,N
2510,FA 2024,Intermed Macro Thry,11009,ECON,402,005,13384115,"Tomarchio,Alessandro",1,MH1339,1339 MH,In Person,08/26/2024,12/09/2024,10:00 AM,11:00 AM,N,N,N,N,Y,N,N
2510,FA 2024,Intermed Macro Thry,11010,ECON,402,006,66872684,"Sunday,Nathan",1,STB2022,2022 STB,In Person,08/26/2024,12/09/2024,9:00 AM,10:00 AM,N,N,N,N,Y,N,N
2510,FA 2024,Intermed Macro Thry,11011,ECON,402,007,66872684,"Sunday,Nathan",1,MLB2114,2114 MLB,In Person,08/26/2024,12/09/2024,11:00 AM,12:00 PM,N,N,N,N,Y,N,N
2510,FA 2024,Intermed Macro Thry,17803,ECON,402,008,65337953,"Khoruzhenko,Anna",1,AHG040,G040 TISCH,In Person,08/26/2024,12/09/2024,4:00 PM,5:00 PM,N,N,N,Y,N,N,N
2510,FA 2024,Intermed Macro Thry,22150,ECON,402,009,66710776,"Wang,Yuqing",1,MH1436,1436 MH,In Person,08/26/2024,12/09/2024,12:00 PM,1:00 PM,N,N,N,N,Y,N,N
2510,FA 2024,Intermed Macro Thry,25748,ECON,402,003,13384115,"Tomarchio,Alessandro",1,MH3437,3437 MH,In Person,08/26/2024,12/09/2024,4:00 PM,5:00 PM,N,N,N,Y,N,N,N
2510,FA 2024,Intermed Macro Thry,29591,ECON,402,010,33782438,"Young,Henry Larkin",1,MH1427,1427 MH,In Person,08/26/2024,12/09/2024,2:00 PM,3:00 PM,N,N,N,N,Y,N,N
2510,FA 2024,Intermed Macro Thry,31300,ECON,402,011,66710776,"Wang,Yuqing",1,MH3330,3330 MH,In Person,08/26/2024,12/09/2024,9:00 AM,10:00 AM,N,N,N,N,Y,N,N
2510,FA 2024,Intermed Macro Thry,31854,ECON,402,012,50899940,"Randrianarisoa,Nirina",1,MLB2114,2114 MLB,In Person,08/26/2024,12/09/2024,12:00 PM,1:00 PM,N,N,N,N,Y,N,N
2510,FA 2024,Intermed Macro Thry,32480,ECON,402,013,70361985,"Iqbal,Razi",1,MH1469,1469 MH,In Person,08/26/2024,12/09/2024,4:00 PM,5:00 PM,N,N,N,Y,N,N,N
2510,FA 2024,Intermed Macro Thry,32481,ECON,402,014,33782438,"Young,Henry Larkin",1,NUB1505,1505 NUB,In Person,08/26/2024,12/09/2024,5:00 PM,6:00 PM,N,N,N,Y,N,N,N
2510,FA 2024,Intermed Ojibwe I,23056,AMCULT,322,001,40550809,"Pitawanakwat,Alphonse Henry",1,HHG634,G634 HH,In Person,08/26/2024,12/09/2024,2:30 PM,4:00 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Intermed Ojibwe I,23061,NATIVEAM,322,001,40550809,"Pitawanakwat,Alphonse Henry",1,HHG634,G634 HH,In Person,08/26/2024,12/09/2024,2:30 PM,4:00 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Intermed Persian I,10644,PERSIAN,201,001,97894453,"Aghaei,Behrad",1,MLBB113,B113 MLB,In Person,08/26/2024,12/09/2024,10:00 AM,11:00 AM,Y,Y,Y,N,N,N,N
2510,FA 2024,Intermed Swahili I,18231,AAS,215,001,26498105,"Mwipopo,Marko",1,TAP270,270 TAP,In Person,08/26/2024,12/09/2024,11:00 AM,1:00 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Intermed Swahili I,34644,AAS,215,002,33388765,"Akiding,Magdalyne Oguti",1,EQB810,B810 EQ,In Person,08/26/2024,12/09/2024,10:00 AM,12:00 PM,Y,N,Y,N,N,N,N
2510,FA 2024,Intermed Turkish I,10645,TURKISH,201,001,23569399,"Sevinc,Nilay",1,STB4000,4000 STB,Hybrid,08/26/2024,12/09/2024,10:00 AM,11:00 AM,Y,Y,Y,Y,N,N,N
2510,FA 2024,Interm German,11223,GERMAN,325,001,37904751,"Gell,Mary M",1,MH3451,3451 MH,In Person,08/26/2024,12/09/2024,1:00 PM,2:30 PM,Y,N,Y,N,N,N,N
2510,FA 2024,Interm German,34019,GERMAN,325,002,39455961,"Mills,Andrew",1,NQ2155,2155 NQ,In Person,08/26/2024,12/09/2024,4:00 PM,5:30 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Interm German,34020,GERMAN,325,003,07369616,"Rastalsky,Hartmut Maria",1,NQ2155,2155 NQ,In Person,08/26/2024,12/09/2024,1:00 PM,2:30 PM,N,N,Y,N,Y,N,N
2510,FA 2024,Inter Micro Workshop,21834,ECON,208,001,78068201,"Dudley,Mitchell",1,LORCH140,140 LORCH,Hybrid,08/26/2024,12/09/2024,1:00 PM,2:30 PM,N,N,N,N,Y,N,N
